Event_1,Event_2,Correlation
Previous_PCE price index (MoM) (Aug),Previous_Personal Income (MoM) (Aug),1.0
Previous_PCE price index (MoM) (Aug),Previous_Personal Spending (MoM) (Aug),-0.9999999999999999
Previous_PCE price index (MoM) (Aug),Previous_Real Personal Consumption (MoM) (Aug),-0.9999999999999999
Previous_PCE price index (MoM) (Aug),Previous_Retail Inventories Ex Auto (Aug),0.7680572838235221
Previous_PCE price index (MoM) (Dec),Forecast_Core PCE Price Index (YoY) (Dec),-1.000000000000001
Previous_PCE price index (MoM) (Dec),Forecast_Personal Spending (MoM) (Dec),0.9487030752509583
Previous_PCE price index (MoM) (Dec),Forecast_Real Personal Consumption (MoM) (Dec),1.000000000000001
Previous_PCE price index (MoM) (Dec),Previous_Core PCE Price Index (MoM) (Dec),0.7068857757799332
Previous_PCE price index (MoM) (Dec),Previous_Core PCE Price Index (YoY) (Dec),-0.7068857757799347
Previous_PCE price index (MoM) (Dec),Previous_Personal Income (MoM) (Dec),-0.7068857757799332
Previous_PCE price index (MoM) (Dec),Previous_Personal Spending (MoM) (Dec),0.9487030752509583
Previous_PCE price index (MoM) (Feb),Forecast_Core PCE Price Index (MoM) (Feb),0.948663546790628
Previous_PCE price index (MoM) (Feb),Forecast_Core PCE Price Index (YoY) (Feb),0.948663546790628
Previous_PCE price index (MoM) (Feb),Forecast_PCE Price index (YoY) (Feb),0.948663546790628
Previous_PCE price index (MoM) (Feb),Forecast_PCE price index (MoM) (Feb),0.9899406528928871
Previous_PCE price index (MoM) (Feb),Forecast_Real Personal Consumption (MoM) (Feb),0.9486635467906279
Previous_PCE price index (MoM) (Feb),Previous_Core PCE Price Index (MoM) (Feb),0.894315338665206
Previous_PCE price index (MoM) (Feb),Previous_Core PCE Price Index (YoY) (Feb),0.8943153386652068
Previous_PCE price index (MoM) (Feb),Previous_PCE Price index (YoY) (Feb),0.8000000562500051
Previous_PCE price index (MoM) (Feb),Previous_Personal Spending (MoM) (Feb),0.8000000562500047
Previous_PCE price index (MoM) (Feb),Previous_Real Personal Consumption (MoM) (Feb),0.7772540884083907
Previous_PCE price index (MoM) (Jan),Forecast_Core PCE Price Index (MoM) (Jan),0.894371303284643
Previous_PCE price index (MoM) (Jan),Forecast_Core PCE Price Index (YoY) (Jan),0.8943713032846428
Previous_PCE price index (MoM) (Jan),Forecast_PCE Price index (YoY) (Jan),0.8943713032846428
Previous_PCE price index (MoM) (Jan),Forecast_PCE price index (MoM) (Jan),0.894371303284643
Previous_PCE price index (MoM) (Jan),Forecast_Personal Spending (MoM) (Jan),0.8943713032846415
Previous_PCE price index (MoM) (Jan),Previous_Core PCE Price Index (MoM) (Jan),0.868090402387531
Previous_PCE price index (MoM) (Jan),Previous_Personal Income (MoM) (Jan),0.7631258356730202
Previous_PCE price index (MoM) (Jan),Previous_Personal Spending (MoM) (Jan),0.7511091609718067
Previous_PCE price index (MoM) (Jun),Forecast_Core PCE Price Index (YoY) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Employment Benefits (QoQ) (Q2),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Employment Cost Index (QoQ) (Q2),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Employment Wages (QoQ) (Q2),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_PCE Price index (YoY) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Personal Income (MoM) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Forecast_Personal Spending (MoM) (Jun),1.0
Previous_PCE price index (MoM) (Jun),Previous_Core PCE Price Index (MoM) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Previous_Core PCE Price Index (YoY) (Jun),-0.9999999999999984
Previous_PCE price index (MoM) (Jun),Previous_Employment Benefits (QoQ) (Q2),-0.9999999999999983
Previous_PCE price index (MoM) (Jun),Previous_Employment Cost Index (QoQ) (Q2),-1.0
Previous_PCE price index (MoM) (Jun),Previous_Employment Wages (QoQ) (Q2),-1.0
Previous_PCE price index (MoM) (Jun),Previous_PCE Price index (YoY) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Previous_Personal Income (MoM) (Jun),-1.0
Previous_PCE price index (MoM) (Jun),Previous_Personal Spending (MoM) (Jun),0.9999999999999983
Previous_PCE price index (MoM) (Jun),Previous_Real Personal Consumption (MoM) (Jun),0.9999999999999983
Previous_PCE price index (MoM) (Mar),Forecast_Employment Benefits (QoQ) (Q1),-0.9999999999999993
Previous_PCE price index (MoM) (Mar),Forecast_Employment Wages (QoQ) (Q1),-0.9999999999999979
Previous_PCE price index (MoM) (Mar),Forecast_PCE price index (MoM) (Mar),1.0
Previous_PCE price index (MoM) (Mar),Forecast_Personal Income (MoM) (Mar),-1.0
Previous_PCE price index (MoM) (Mar),Previous_Core PCE Price Index (YoY) (Mar),1.0
Previous_PCE price index (MoM) (Mar),Previous_PCE Price index (YoY) (Mar),0.9761934481950691
Previous_PCE price index (MoM) (Mar),Previous_Personal Spending (MoM) (Mar),1.0
Previous_PCE price index (MoM) (Mar),Previous_Real Personal Consumption (MoM) (Mar),-1.0
Previous_PCE price index (MoM) (May),Forecast_Core PCE Price Index (YoY) (May),0.9999999999999986
Previous_PCE price index (MoM) (May),Forecast_PCE Price index (YoY) (May),0.9999999999999984
Previous_PCE price index (MoM) (May),Forecast_PCE price index (MoM) (May),0.9999999999999984
Previous_PCE price index (MoM) (May),Forecast_Personal Income (MoM) (May),-0.9999999999999984
Previous_PCE price index (MoM) (May),Forecast_Personal Spending (MoM) (May),0.9999999999999984
Previous_PCE price index (MoM) (May),Previous_Core PCE Price Index (MoM) (May),0.9999999999999984
Previous_PCE price index (MoM) (May),Previous_Core PCE Price Index (YoY) (May),0.9999999999999986
Previous_PCE price index (MoM) (May),Previous_PCE Price index (YoY) (May),1.0000000000000016
Previous_PCE price index (MoM) (May),Previous_Personal Income (MoM) (May),-0.9999999999999986
Previous_PCE price index (MoM) (May),Previous_Personal Spending (MoM) (May),1.0000000000000016
Previous_PCE price index (MoM) (May),Previous_Real Personal Consumption (MoM) (May),0.9999999999999986
Previous_PCE price index (MoM) (Nov),Forecast_Core Durable Goods Orders (MoM) (Nov),-1.0000000000000002
Previous_PCE price index (MoM) (Nov),Forecast_Core PCE Price Index (MoM) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Forecast_Core PCE Price Index (YoY) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Forecast_Durable Goods Orders (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Nov),Forecast_Goods Orders Non Defense Ex Air (MoM) (Nov),-1.0000000000000002
Previous_PCE price index (MoM) (Nov),Forecast_PCE Price index (YoY) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Forecast_PCE price index (MoM) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Previous_Core Durable Goods Orders (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Nov),Previous_Core PCE Price Index (YoY) (Nov),1.0
Previous_PCE price index (MoM) (Nov),Previous_Durable Goods Orders (MoM) (Nov),-1.0000000000000009
Previous_PCE price index (MoM) (Nov),Previous_Durables Excluding Defense (MoM) (Nov),-0.9999699553856953
Previous_PCE price index (MoM) (Nov),Previous_Goods Orders Non Defense Ex Air (MoM) (Nov),-0.9999999999999986
Previous_PCE price index (MoM) (Nov),Previous_PCE Price index (YoY) (Nov),1.0000000000000002
Previous_PCE price index (MoM) (Nov),Previous_Personal Income (MoM) (Nov),-0.9999999999999998
Previous_PCE price index (MoM) (Nov),Previous_Personal Spending (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Nov),Previous_Real Personal Consumption (MoM) (Nov),-1.0
Previous_PCE price index (MoM) (Oct),Forecast_PCE price index (MoM) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Core PCE Price Index (MoM) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Core PCE Price Index (YoY) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_PCE Price index (YoY) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Personal Income (MoM) (Oct),1.0
Previous_PCE price index (MoM) (Oct),Previous_Personal Spending (MoM) (Oct),1.0000000000000002
Previous_PCE price index (MoM) (Oct),Previous_Real Personal Consumption (MoM) (Oct),1.0
Previous_PPI (MoM) (Apr),Forecast_Core PPI (YoY) (Apr),-0.9999999999999978
Previous_PPI (MoM) (Apr),Forecast_PPI (MoM) (Apr),-0.9999999999999976
Previous_PPI (MoM) (Apr),Forecast_PPI (YoY) (Apr),-0.9999999999999977
Previous_PPI (MoM) (Apr),Previous_Core PPI (MoM) (Apr),0.9999999999999977
Previous_PPI (MoM) (Apr),Previous_Core PPI (YoY) (Apr),-0.9999999999999976
Previous_PPI (MoM) (Apr),Previous_PPI (YoY) (Apr),-0.9999999999999976
Previous_PPI (MoM) (Apr),Previous_PPI ex. Food/Energy/Transport (MoM) (Apr),0.9999999999999977
Previous_PPI (MoM) (Apr),Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),-1.0000000000000002
Previous_PPI (MoM) (Aug),Forecast_Core Retail Sales (MoM) (Aug),0.999999999999999
Previous_PPI (MoM) (Aug),Forecast_PPI (MoM) (Aug),1.0
Previous_PPI (MoM) (Aug),Forecast_PPI (YoY) (Aug),0.9999999999999989
Previous_PPI (MoM) (Aug),Forecast_Retail Sales (MoM) (Aug),0.999999999999999
Previous_PPI (MoM) (Aug),Forecast_Retail Sales Ex Gas/Autos (MoM) (Aug),-1.0
Previous_PPI (MoM) (Aug),Previous_Core PPI (MoM) (Aug),-0.9999999999999989
Previous_PPI (MoM) (Aug),Previous_Core PPI (YoY) (Aug),-0.9999999999999989
Previous_PPI (MoM) (Aug),Previous_Core Retail Sales (MoM) (Aug),-0.999999999999999
Previous_PPI (MoM) (Aug),Previous_PPI (YoY) (Aug),0.999999999999999
Previous_PPI (MoM) (Aug),Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),0.999999999999999
Previous_PPI (MoM) (Aug),Previous_Retail Control (MoM) (Aug),-1.0
Previous_PPI (MoM) (Aug),Previous_Retail Sales (MoM) (Aug),0.999999999999999
Previous_PPI (MoM) (Aug),Previous_Retail Sales (YoY) (Aug),-1.0000000000000002
Previous_PPI (MoM) (Aug),Previous_Retail Sales Ex Gas/Autos (MoM) (Aug),-1.0
Previous_PPI (MoM) (Dec),Forecast_Core PPI (YoY) (Dec),0.8943713032846402
Previous_PPI (MoM) (Dec),Forecast_Core Retail Sales (MoM) (Dec),0.9615369171451289
Previous_PPI (MoM) (Dec),Forecast_PPI (MoM) (Dec),0.8943713032846398
Previous_PPI (MoM) (Dec),Forecast_PPI (YoY) (Dec),0.8943713032846419
Previous_PPI (MoM) (Dec),Forecast_Retail Control (MoM) (Dec),0.9999999999999964
Previous_PPI (MoM) (Dec),Forecast_Retail Sales (MoM) (Dec),0.8321569712922355
Previous_PPI (MoM) (Dec),Previous_Core PPI (MoM) (Dec),0.9999999999999962
Previous_PPI (MoM) (Dec),Previous_Core PPI (YoY) (Dec),0.9615110000651862
Previous_PPI (MoM) (Dec),Previous_Core Retail Sales (MoM) (Dec),0.9285087219785146
Previous_PPI (MoM) (Dec),Previous_PPI (YoY) (Dec),0.983873493366294
Previous_PPI (MoM) (Dec),Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),0.8944831066660449
Previous_PPI (MoM) (Dec),Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),0.9487030752509589
Previous_PPI (MoM) (Dec),Previous_Retail Control (MoM) (Dec),0.8575780536146655
Previous_PPI (MoM) (Dec),Previous_Retail Sales Ex Gas/Autos (MoM) (Dec),0.9999999999999962
Previous_PPI (MoM) (Feb),Forecast_Core PPI (MoM) (Feb),0.9217083992905394
Previous_PPI (MoM) (Feb),Forecast_Core PPI (YoY) (Feb),0.8683499841454976
Previous_PPI (MoM) (Feb),Forecast_PPI (MoM) (Feb),1.0
Previous_PPI (MoM) (Feb),Forecast_PPI (YoY) (Feb),0.9964021973047855
Previous_PPI (MoM) (Feb),Forecast_Retail Control (MoM) (Feb),-0.8001349954966289
Previous_PPI (MoM) (Feb),Previous_Core PPI (YoY) (Feb),0.8001349954966266
Previous_PPI (MoM) (Feb),Previous_Core Retail Sales (MoM) (Feb),0.9739232448498175
Previous_PPI (MoM) (Feb),Previous_PPI (YoY) (Feb),0.9896394657533154
Previous_PPI (MoM) (Feb),Previous_Retail Control (MoM) (Feb),0.8878503062546362
Previous_PPI (MoM) (Feb),Previous_Retail Sales (MoM) (Feb),0.9796250032944698
Previous_PPI (MoM) (Feb),Previous_Retail Sales (YoY) (Feb),0.997122470275518
Previous_PPI (MoM) (Feb),Previous_Retail Sales Ex Gas/Autos (MoM) (Feb),0.9640302146583862
Previous_PPI (MoM) (Jan),Forecast_Core PPI (MoM) (Jan),0.771677797281589
Previous_PPI (MoM) (Jan),Forecast_Core PPI (YoY) (Jan),0.9672438825804687
Previous_PPI (MoM) (Jan),Forecast_Housing Starts (Jan),-0.7329791014393576
Previous_PPI (MoM) (Jan),Forecast_PPI (MoM) (Jan),0.9856071744479071
Previous_PPI (MoM) (Jan),Forecast_PPI (YoY) (Jan),0.99896754513791
Previous_PPI (MoM) (Jan),Forecast_Philadelphia Fed Manufacturing Index (Feb),-0.7204269203666757
Previous_PPI (MoM) (Jan),Previous_PPI (YoY) (Jan),-0.9756989361643477
Previous_PPI (MoM) (Jan),Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),0.9332703954728027
Previous_PPI (MoM) (Jan),Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),-0.9137696935549876
Previous_PPI (MoM) (Jul),Forecast_Core PPI (MoM) (Jul),0.9999999999999988
Previous_PPI (MoM) (Jul),Forecast_Core PPI (YoY) (Jul),0.9999999999999986
Previous_PPI (MoM) (Jul),Forecast_PPI (MoM) (Jul),0.9999999999999988
Previous_PPI (MoM) (Jul),Forecast_PPI (YoY) (Jul),0.9999999999999986
Previous_PPI (MoM) (Jul),Forecast_PPI ex. Food/Energy/Transport (MoM) (Jul),0.9999999999999984
Previous_PPI (MoM) (Jul),Previous_Core PPI (MoM) (Jul),0.9999999999999984
Previous_PPI (MoM) (Jul),Previous_PPI (YoY) (Jul),1.0
Previous_PPI (MoM) (Jul),Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),0.9999999999999983
Previous_PPI (MoM) (Jun),Forecast_Core PPI (MoM) (Jun),-0.9999999999999982
Previous_PPI (MoM) (Jun),Forecast_Core PPI (YoY) (Jun),-0.9999999999999982
Previous_PPI (MoM) (Jun),Forecast_PPI (MoM) (Jun),-0.9999999999999982
Previous_PPI (MoM) (Jun),Forecast_PPI (YoY) (Jun),-1.000000000000001
Previous_PPI (MoM) (Jun),Previous_Core PPI (YoY) (Jun),-0.9999999999999982
Previous_PPI (MoM) (Jun),Previous_PPI (YoY) (Jun),-0.9999999999999982
Previous_PPI (MoM) (Jun),Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),0.9999999999999982
Previous_PPI (MoM) (Jun),Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),-0.9999999999999982
Previous_PPI (MoM) (Mar),Forecast_Core PPI (MoM) (Mar),0.7807164346366574
Previous_PPI (MoM) (Mar),Forecast_PPI (MoM) (Mar),0.8728327146320145
Previous_PPI (MoM) (Mar),Forecast_PPI (YoY) (Mar),0.9382803805987128
Previous_PPI (MoM) (Mar),Forecast_PPI ex. Food/Energy/Transport (YoY) (Mar),-0.7807164346366579
Previous_PPI (MoM) (Mar),Previous_Core PPI (MoM) (Mar),0.9382803805987125
Previous_PPI (MoM) (Mar),Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),0.9938761546894457
Previous_PPI (MoM) (Mar),Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),0.7069397154920499
Previous_PPI (MoM) (May),Forecast_Core PPI (YoY) (May),0.999999999999999
Previous_PPI (MoM) (May),Forecast_PPI (MoM) (May),0.999999999999999
Previous_PPI (MoM) (May),Forecast_PPI (YoY) (May),0.999999999999999
Previous_PPI (MoM) (May),Previous_Core PPI (YoY) (May),1.0000000000000009
Previous_PPI (MoM) (May),Previous_PPI (YoY) (May),1.000000000000001
Previous_PPI (MoM) (May),Previous_PPI ex. Food/Energy/Transport (MoM) (May),0.999999999999999
Previous_PPI (MoM) (May),Previous_PPI ex. Food/Energy/Transport (YoY) (May),1.0
Previous_PPI (MoM) (Nov),Forecast_Core PPI (MoM) (Nov),-1.0
Previous_PPI (MoM) (Nov),Forecast_Core PPI (YoY) (Nov),-1.0
Previous_PPI (MoM) (Nov),Forecast_PPI (MoM) (Nov),-1.0
Previous_PPI (MoM) (Nov),Forecast_PPI (YoY) (Nov),-1.0
Previous_PPI (MoM) (Nov),Previous_Core PPI (YoY) (Nov),-0.9999999999999999
Previous_PPI (MoM) (Nov),Previous_PPI (YoY) (Nov),-1.0
Previous_PPI (MoM) (Nov),Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),-0.9999999999999999
Previous_PPI (MoM) (Oct),Forecast_Core PPI (MoM) (Oct),1.0
Previous_PPI (MoM) (Oct),Forecast_Core PPI (YoY) (Oct),1.0
Previous_PPI (MoM) (Oct),Forecast_Core Retail Sales (MoM) (Oct),-0.9999999999999998
Previous_PPI (MoM) (Oct),Forecast_NY Empire State Manufacturing Index (Nov),-1.0000000000000029
Previous_PPI (MoM) (Oct),Forecast_PPI (MoM) (Oct),1.0
Previous_PPI (MoM) (Oct),Forecast_PPI (YoY) (Oct),1.0
Previous_PPI (MoM) (Oct),Forecast_Retail Sales (MoM) (Oct),-0.9999999999999999
Previous_PPI (MoM) (Oct),Forecast_Retail Sales Ex Gas/Autos (MoM) (Oct),-0.9999999999999999
Previous_PPI (MoM) (Oct),Previous_Core PPI (MoM) (Oct),0.9999999999999999
Previous_PPI (MoM) (Oct),Previous_Core PPI (YoY) (Oct),1.0
Previous_PPI (MoM) (Oct),Previous_Core Retail Sales (MoM) (Oct),1.0000000000000027
Previous_PPI (MoM) (Oct),Previous_NY Empire State Manufacturing Index (Nov),-1.0000000000000004
Previous_PPI (MoM) (Oct),Previous_PPI (YoY) (Oct),1.0
Previous_PPI (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),0.9999999999999999
Previous_PPI (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),0.9999999999999999
Previous_PPI (MoM) (Oct),Previous_Retail Control (MoM) (Oct),1.0000000000000013
Previous_PPI (MoM) (Oct),Previous_Retail Sales (MoM) (Oct),1.0000000000000013
Previous_PPI (MoM) (Oct),Previous_Retail Sales (YoY) (Oct),1.0000000000000007
Previous_PPI (MoM) (Oct),Previous_Retail Sales Ex Gas/Autos (MoM) (Oct),1.0000000000000024
Previous_PPI (MoM) (Sep),Forecast_Core PPI (MoM) (Sep),-1.0
Previous_PPI (MoM) (Sep),Forecast_Core PPI (YoY) (Sep),-1.0
Previous_PPI (MoM) (Sep),Forecast_PPI (MoM) (Sep),-1.0
Previous_PPI (MoM) (Sep),Forecast_PPI (YoY) (Sep),-0.9999999999999993
Previous_PPI (MoM) (Sep),Forecast_PPI ex. Food/Energy/Transport (YoY) (Sep),1.0
Previous_PPI (MoM) (Sep),Previous_Core PPI (MoM) (Sep),-1.0
Previous_PPI (MoM) (Sep),Previous_Core PPI (YoY) (Sep),-1.0
Previous_PPI (MoM) (Sep),Previous_PPI (YoY) (Sep),-1.0
Previous_PPI (MoM) (Sep),Previous_PPI ex. Food/Energy/Transport (YoY) (Sep),1.0
Previous_PPI (YoY) (Apr),Forecast_Core PPI (YoY) (Apr),1.0
Previous_PPI (YoY) (Apr),Forecast_PPI (MoM) (Apr),0.9999999999999998
Previous_PPI (YoY) (Apr),Forecast_PPI (YoY) (Apr),1.0
Previous_PPI (YoY) (Apr),Previous_Core PPI (MoM) (Apr),-1.0
Previous_PPI (YoY) (Apr),Previous_Core PPI (YoY) (Apr),0.9999999999999998
Previous_PPI (YoY) (Apr),Previous_PPI (MoM) (Apr),-0.9999999999999976
Previous_PPI (YoY) (Apr),Previous_PPI ex. Food/Energy/Transport (MoM) (Apr),-1.0000000000000002
Previous_PPI (YoY) (Apr),Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),0.9999999999999977
Previous_PPI (YoY) (Aug),Forecast_Core Retail Sales (MoM) (Aug),1.0
Previous_PPI (YoY) (Aug),Forecast_PPI (MoM) (Aug),0.999999999999999
Previous_PPI (YoY) (Aug),Forecast_PPI (YoY) (Aug),1.0
Previous_PPI (YoY) (Aug),Forecast_Retail Sales (MoM) (Aug),1.0
Previous_PPI (YoY) (Aug),Forecast_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.999999999999999
Previous_PPI (YoY) (Aug),Previous_Core PPI (MoM) (Aug),-1.0
Previous_PPI (YoY) (Aug),Previous_Core PPI (YoY) (Aug),-1.0
Previous_PPI (YoY) (Aug),Previous_Core Retail Sales (MoM) (Aug),-1.0
Previous_PPI (YoY) (Aug),Previous_PPI (MoM) (Aug),0.999999999999999
Previous_PPI (YoY) (Aug),Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),0.9999999999999998
Previous_PPI (YoY) (Aug),Previous_Retail Control (MoM) (Aug),-0.999999999999999
Previous_PPI (YoY) (Aug),Previous_Retail Sales (MoM) (Aug),1.0
Previous_PPI (YoY) (Aug),Previous_Retail Sales (YoY) (Aug),-0.9999999999999966
Previous_PPI (YoY) (Aug),Previous_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999994
