Event_1,Event_2,Correlation
Previous_PPI (YoY) (Mar),Previous_Core PPI (MoM) (Mar),0.8549975730982511
Previous_PPI (YoY) (Mar),Previous_Core PPI (YoY) (Mar),0.9999233575765467
Previous_PPI (YoY) (Mar),Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),0.9936445254205325
Previous_PPI (YoY) (May),Forecast_Core PPI (YoY) (May),0.9999999999999984
Previous_PPI (YoY) (May),Forecast_PPI (MoM) (May),0.9999999999999986
Previous_PPI (YoY) (May),Forecast_PPI (YoY) (May),0.9999999999999986
Previous_PPI (YoY) (May),Previous_Core PPI (YoY) (May),1.0
Previous_PPI (YoY) (May),Previous_PPI (MoM) (May),0.9999999999999992
Previous_PPI (YoY) (May),Previous_PPI ex. Food/Energy/Transport (MoM) (May),0.9999999999999983
Previous_PPI (YoY) (May),Previous_PPI ex. Food/Energy/Transport (YoY) (May),0.9999999999999992
Previous_PPI (YoY) (Nov),Forecast_Core PPI (MoM) (Nov),1.0000000000000002
Previous_PPI (YoY) (Nov),Forecast_Core PPI (YoY) (Nov),1.0000000000000002
Previous_PPI (YoY) (Nov),Forecast_PPI (MoM) (Nov),1.0000000000000002
Previous_PPI (YoY) (Nov),Forecast_PPI (YoY) (Nov),1.0000000000000002
Previous_PPI (YoY) (Nov),Previous_Core PPI (YoY) (Nov),0.9999999999999999
Previous_PPI (YoY) (Nov),Previous_PPI (MoM) (Nov),-1.0000000000000002
Previous_PPI (YoY) (Nov),Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),0.9999999999999999
Previous_PPI (YoY) (Oct),Forecast_Core PPI (MoM) (Oct),1.0000000000000013
Previous_PPI (YoY) (Oct),Forecast_Core PPI (YoY) (Oct),1.0000000000000013
Previous_PPI (YoY) (Oct),Forecast_Core Retail Sales (MoM) (Oct),-1.0000000000000013
Previous_PPI (YoY) (Oct),Forecast_NY Empire State Manufacturing Index (Nov),-0.9999999999999996
Previous_PPI (YoY) (Oct),Forecast_PPI (MoM) (Oct),1.0000000000000013
Previous_PPI (YoY) (Oct),Forecast_PPI (YoY) (Oct),1.0000000000000013
Previous_PPI (YoY) (Oct),Forecast_Retail Sales (MoM) (Oct),-1.0000000000000018
Previous_PPI (YoY) (Oct),Forecast_Retail Sales Ex Gas/Autos (MoM) (Oct),-1.0000000000000018
Previous_PPI (YoY) (Oct),Previous_Core PPI (MoM) (Oct),1.0000000000000018
Previous_PPI (YoY) (Oct),Previous_Core PPI (YoY) (Oct),1.0000000000000013
Previous_PPI (YoY) (Oct),Previous_Core Retail Sales (MoM) (Oct),1.0000000000000033
Previous_PPI (YoY) (Oct),Previous_NY Empire State Manufacturing Index (Nov),-1.0000000000000013
Previous_PPI (YoY) (Oct),Previous_PPI (MoM) (Oct),1.0
Previous_PPI (YoY) (Oct),Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),1.0000000000000018
Previous_PPI (YoY) (Oct),Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),1.0000000000000018
Previous_PPI (YoY) (Oct),Previous_Retail Control (MoM) (Oct),1.0000000000000002
Previous_PPI (YoY) (Oct),Previous_Retail Sales (MoM) (Oct),1.0000000000000002
Previous_PPI (YoY) (Oct),Previous_Retail Sales (YoY) (Oct),1.000000000000001
Previous_PPI (YoY) (Oct),Previous_Retail Sales Ex Gas/Autos (MoM) (Oct),1.0000000000000033
Previous_PPI (YoY) (Sep),Forecast_Core PPI (MoM) (Sep),1.0000000000000002
Previous_PPI (YoY) (Sep),Forecast_Core PPI (YoY) (Sep),1.0
Previous_PPI (YoY) (Sep),Forecast_PPI (MoM) (Sep),1.0
Previous_PPI (YoY) (Sep),Forecast_PPI (YoY) (Sep),1.0000000000000004
Previous_PPI (YoY) (Sep),Forecast_PPI ex. Food/Energy/Transport (YoY) (Sep),-1.0
Previous_PPI (YoY) (Sep),Previous_Core PPI (MoM) (Sep),1.0000000000000002
Previous_PPI (YoY) (Sep),Previous_Core PPI (YoY) (Sep),1.0
Previous_PPI (YoY) (Sep),Previous_PPI (MoM) (Sep),-1.0000000000000002
Previous_PPI (YoY) (Sep),Previous_PPI ex. Food/Energy/Transport (YoY) (Sep),-1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Apr),Forecast_Core PPI (MoM) (Apr),0.8943866715159919
Previous_PPI ex. Food/Energy/Transport (MoM) (Apr),Previous_Core PPI (MoM) (Apr),0.9899430847901257
Previous_PPI ex. Food/Energy/Transport (MoM) (Apr),Previous_PPI (MoM) (Apr),0.9486402962918598
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Forecast_Core Retail Sales (MoM) (Dec),0.8600048700260704
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Forecast_Retail Control (MoM) (Dec),0.8944677251741308
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Forecast_Retail Sales (MoM) (Dec),0.7441989006640328
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_Core PPI (MoM) (Dec),0.894467725174131
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_Core PPI (YoY) (Dec),0.737192298479295
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_Core Retail Sales (MoM) (Dec),0.8304379366649971
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_PPI (MoM) (Dec),0.8944677251741251
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_PPI (YoY) (Dec),0.9600213133818086
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),0.9899559004998097
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_Retail Control (MoM) (Dec),0.7669506850028932
Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),Previous_Retail Sales Ex Gas/Autos (MoM) (Dec),0.8944677251741308
Previous_PPI ex. Food/Energy/Transport (MoM) (Feb),Forecast_Core PPI (YoY) (Feb),0.7567364518974589
Previous_PPI ex. Food/Energy/Transport (MoM) (Feb),Forecast_Retail Control (MoM) (Feb),-0.8319729619788693
Previous_PPI ex. Food/Energy/Transport (MoM) (Feb),Forecast_Retail Sales (MoM) (Feb),0.8681324272826847
Previous_PPI ex. Food/Energy/Transport (MoM) (Feb),Previous_Core PPI (MoM) (Feb),0.8681324272826848
Previous_PPI ex. Food/Energy/Transport (MoM) (Feb),Previous_Core PPI (YoY) (Feb),0.8319729619788709
Previous_PPI ex. Food/Energy/Transport (MoM) (Feb),Previous_Retail Control (MoM) (Feb),0.729450244344897
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_Building Permits (Jan),-0.8724116087003659
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_Building Permits (MoM) (Jan),-0.706946566665134
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_Core PPI (MoM) (Jan),0.9486402962918606
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_Core PPI (YoY) (Jan),0.9938782403704262
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_Housing Starts (Jan),-0.9284186429520426
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_Housing Starts (MoM) (Jan),-0.7069465666651318
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_PPI (MoM) (Jan),0.9805635797457393
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_PPI (YoY) (Jan),0.9486402962918594
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Forecast_PPI ex. Food/Energy/Transport (MoM) (Jan),0.7069465666651343
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Previous_Core PPI (MoM) (Jan),0.8943461116187947
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Previous_Housing Starts (Jan),-0.8661367920672074
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Previous_Housing Starts (MoM) (Jan),-0.7485496664777903
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Previous_PPI (MoM) (Jan),0.9332910885432492
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Previous_PPI (YoY) (Jan),-0.8319342644538137
Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),-0.706946566665133
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Forecast_Core PPI (MoM) (Jul),0.9999999999999998
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Forecast_Core PPI (YoY) (Jul),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Forecast_PPI (MoM) (Jul),0.9999999999999998
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Forecast_PPI (YoY) (Jul),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Forecast_PPI ex. Food/Energy/Transport (MoM) (Jul),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Previous_Core PPI (MoM) (Jul),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Previous_PPI (MoM) (Jul),0.9999999999999992
Previous_PPI ex. Food/Energy/Transport (MoM) (Jul),Previous_PPI (YoY) (Jul),0.9999999999999992
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Forecast_Core PPI (MoM) (Jun),-1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Forecast_Core PPI (YoY) (Jun),-0.9999999999999998
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Forecast_PPI (MoM) (Jun),-1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Forecast_PPI (YoY) (Jun),-0.9999999999999989
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Previous_Core PPI (YoY) (Jun),-0.9999999999999998
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Previous_PPI (MoM) (Jun),0.9999999999999986
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Previous_PPI (YoY) (Jun),-1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),-1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Forecast_Core PPI (MoM) (Mar),0.7069465666651331
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Forecast_Core PPI (YoY) (Mar),-0.7069465666651322
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Forecast_Export Price Index (YoY) (Mar),0.7069465666651321
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Forecast_Import Price Index (YoY) (Mar),-0.7069465666651322
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Forecast_PPI (MoM) (Mar),0.8136088806260536
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Forecast_PPI (YoY) (Mar),0.8943461116187936
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Forecast_PPI ex. Food/Energy/Transport (YoY) (Mar),-0.7069465666651334
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Previous_Core PPI (MoM) (Mar),0.8943461116187934
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Previous_Export Price Index (YoY) (Mar),-0.7069465666651322
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Previous_Import Price Index (YoY) (Mar),-0.7069465666651324
Previous_PPI ex. Food/Energy/Transport (MoM) (Mar),Previous_PPI (MoM) (Mar),0.9938782403704259
Previous_PPI ex. Food/Energy/Transport (MoM) (May),Forecast_Core PPI (YoY) (May),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (May),Forecast_PPI (MoM) (May),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (May),Forecast_PPI (YoY) (May),0.9999999999999998
Previous_PPI ex. Food/Energy/Transport (MoM) (May),Previous_Core PPI (YoY) (May),0.9999999999999984
Previous_PPI ex. Food/Energy/Transport (MoM) (May),Previous_PPI (MoM) (May),0.9999999999999979
Previous_PPI ex. Food/Energy/Transport (MoM) (May),Previous_PPI (YoY) (May),0.9999999999999983
Previous_PPI ex. Food/Energy/Transport (MoM) (May),Previous_PPI ex. Food/Energy/Transport (YoY) (May),0.9999999999999979
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_Core PPI (MoM) (Oct),1.0000000000000007
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_Core PPI (YoY) (Oct),1.0000000000000007
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_Core Retail Sales (MoM) (Oct),-1.0000000000000007
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_NY Empire State Manufacturing Index (Nov),-0.9999999999999997
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_PPI (MoM) (Oct),1.0000000000000007
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_PPI (YoY) (Oct),1.0000000000000009
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_Retail Sales (MoM) (Oct),-1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Forecast_Retail Sales Ex Gas/Autos (MoM) (Oct),-1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_Core PPI (MoM) (Oct),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_Core PPI (YoY) (Oct),1.0000000000000007
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_Core Retail Sales (MoM) (Oct),0.9999999999999984
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_NY Empire State Manufacturing Index (Nov),-1.0000000000000036
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_PPI (MoM) (Oct),1.0000000000000018
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_PPI (YoY) (Oct),1.0000000000000018
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),1.0
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_Retail Control (MoM) (Oct),0.9999999999999996
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_Retail Sales (MoM) (Oct),0.9999999999999996
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_Retail Sales (YoY) (Oct),0.9999999999999982
Previous_PPI ex. Food/Energy/Transport (MoM) (Oct),Previous_Retail Sales Ex Gas/Autos (MoM) (Oct),0.9999999999999986
Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),Forecast_Core PPI (MoM) (Apr),0.7072669594151703
Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),Forecast_Core PPI (YoY) (Apr),0.7072669594151698
Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),Forecast_PPI (MoM) (Apr),0.9487262666986795
Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),Forecast_PPI (YoY) (Apr),0.7072669594151698
Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),Previous_Core PPI (YoY) (Apr),0.9805977570436546
Previous_PPI ex. Food/Energy/Transport (YoY) (Apr),Previous_PPI (YoY) (Apr),0.9999999999999993
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Forecast_Core Retail Sales (MoM) (Aug),1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Forecast_PPI (MoM) (Aug),0.9999999999999992
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Forecast_PPI (YoY) (Aug),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Forecast_Retail Sales (MoM) (Aug),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Forecast_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999993
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_Core PPI (MoM) (Aug),-1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_Core PPI (YoY) (Aug),-1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_Core Retail Sales (MoM) (Aug),-1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_PPI (MoM) (Aug),0.9999999999999992
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_PPI (YoY) (Aug),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_Retail Control (MoM) (Aug),-0.9999999999999992
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_Retail Sales (MoM) (Aug),1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_Retail Sales (YoY) (Aug),-0.9999999999999973
Previous_PPI ex. Food/Energy/Transport (YoY) (Aug),Previous_Retail Sales Ex Gas/Autos (MoM) (Aug),-0.9999999999999997
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Forecast_Core PPI (YoY) (Dec),0.7070747760291357
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Forecast_Core Retail Sales (MoM) (Dec),0.9121650405520567
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Forecast_PPI (MoM) (Dec),0.707074776029135
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Forecast_PPI (YoY) (Dec),0.7070747760291368
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Forecast_Retail Control (MoM) (Dec),0.9486976332643943
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Forecast_Retail Sales (MoM) (Dec),0.7893580256146602
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_Core PPI (MoM) (Dec),0.9486976332643942
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_Core PPI (YoY) (Dec),0.8253135639317117
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_Core Retail Sales (MoM) (Dec),0.8808124436519835
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_PPI (MoM) (Dec),0.9486976332643957
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_PPI (YoY) (Dec),0.9899538516247137
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_PPI ex. Food/Energy/Transport (MoM) (Dec),0.9899559004998097
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_Retail Control (MoM) (Dec),0.8134863285123548
Previous_PPI ex. Food/Energy/Transport (YoY) (Dec),Previous_Retail Sales Ex Gas/Autos (MoM) (Dec),0.9486976332643939
Previous_PPI ex. Food/Energy/Transport (YoY) (Feb),Forecast_Core Retail Sales (MoM) (Feb),-1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Feb),Forecast_Retail Sales (MoM) (Feb),-0.8943866715159923
Previous_PPI ex. Food/Energy/Transport (YoY) (Feb),Previous_Core PPI (MoM) (Feb),-0.8943866715159923
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Forecast_Core PPI (YoY) (Jan),-0.7807583449123323
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Forecast_PPI (MoM) (Jan),-0.8319729619788696
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Forecast_PPI (YoY) (Jan),-0.89438667151599
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Forecast_Philadelphia Fed Manufacturing Index (Feb),0.7882007435858144
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Previous_Core PPI (YoY) (Jan),0.8000978680459487
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Previous_PPI (MoM) (Jan),-0.9137812021522611
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Previous_PPI (YoY) (Jan),0.9805772613871185
Previous_PPI ex. Food/Energy/Transport (YoY) (Jan),Previous_PPI ex. Food/Energy/Transport (MoM) (Jan),-0.706946566665133
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Forecast_Core PPI (MoM) (Jun),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Forecast_Core PPI (YoY) (Jun),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Forecast_PPI (MoM) (Jun),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Forecast_PPI (YoY) (Jun),0.9999999999999989
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Previous_Core PPI (YoY) (Jun),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Previous_PPI (MoM) (Jun),-0.9999999999999986
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Previous_PPI (YoY) (Jun),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Jun),Previous_PPI ex. Food/Energy/Transport (MoM) (Jun),-1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Forecast_Core PPI (MoM) (Mar),0.9938843460787546
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Forecast_PPI (MoM) (Mar),0.9622042229706794
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Forecast_PPI (YoY) (Mar),0.907942726602011
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Forecast_PPI ex. Food/Energy/Transport (YoY) (Mar),-0.9938843460787544
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Previous_Core PPI (MoM) (Mar),0.9079427266020115
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Previous_Core PPI (YoY) (Mar),0.9949619733315614
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Previous_PPI (MoM) (Mar),0.7069856622729199
Previous_PPI ex. Food/Energy/Transport (YoY) (Mar),Previous_PPI (YoY) (Mar),0.9936445254205325
Previous_PPI ex. Food/Energy/Transport (YoY) (May),Forecast_Core PPI (YoY) (May),0.9999999999999979
Previous_PPI ex. Food/Energy/Transport (YoY) (May),Forecast_PPI (MoM) (May),0.9999999999999979
Previous_PPI ex. Food/Energy/Transport (YoY) (May),Forecast_PPI (YoY) (May),0.9999999999999979
Previous_PPI ex. Food/Energy/Transport (YoY) (May),Previous_Core PPI (YoY) (May),0.9999999999999992
Previous_PPI ex. Food/Energy/Transport (YoY) (May),Previous_PPI (MoM) (May),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (May),Previous_PPI (YoY) (May),0.9999999999999992
Previous_PPI ex. Food/Energy/Transport (YoY) (May),Previous_PPI ex. Food/Energy/Transport (MoM) (May),0.9999999999999979
Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),Forecast_Core PPI (MoM) (Nov),1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),Forecast_Core PPI (YoY) (Nov),1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),Forecast_PPI (MoM) (Nov),1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),Forecast_PPI (YoY) (Nov),1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),Previous_Core PPI (YoY) (Nov),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),Previous_PPI (MoM) (Nov),-1.0000000000000002
Previous_PPI ex. Food/Energy/Transport (YoY) (Nov),Previous_PPI (YoY) (Nov),0.9999999999999999
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_Core PPI (MoM) (Oct),1.0000000000000009
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_Core PPI (YoY) (Oct),1.0000000000000009
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_Core Retail Sales (MoM) (Oct),-1.0000000000000007
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_NY Empire State Manufacturing Index (Nov),-0.9999999999999997
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_PPI (MoM) (Oct),1.0000000000000009
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_PPI (YoY) (Oct),1.0000000000000007
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_Retail Sales (MoM) (Oct),-1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Forecast_Retail Sales Ex Gas/Autos (MoM) (Oct),-1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Previous_Core PPI (MoM) (Oct),1.0
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Previous_Core PPI (YoY) (Oct),1.0000000000000009
Previous_PPI ex. Food/Energy/Transport (YoY) (Oct),Previous_Core Retail Sales (MoM) (Oct),0.9999999999999986
